#  DisGeNET, a discovery platform for human diseases and their genes - http://disgenet.org/
#   Copyright 2010-2016 
#  
# Use is subject to the terms at http://www.disgenet.org/ds/DisGeNET/html/legal.html
# These terms include:
# 
#   1. The DisGeNET database and Knowledge discovery platform are provided to advance 
#       the knowledge about human diseases and their associated genes, 
#       and are intended to be used only for research and education. 
#
#   2. All forms of publication (e.g., web sites, research papers, databases,
#       software applications, etc.) that use or rely on DisGeNET data must cite DisGeNET.
#       Citation guidelines: http://www.disgenet.org/ds/DisGeNET/html/citation.html
# 
# 
# More information at: http://www.disgenet.org/web/DisGeNET/menu/downloads
# 
# This file corresponds to DisGeNET v4.0 (created on Jun 27 2016)
#
# If you have any further questions, please email us at support@disgenet.org 
diseaseId	diseaseName	meshId	meshName
umls:C0032788	Postoperative Hemorrhage	D019106	Postoperative Hemorrhage
umls:C0032797	Postpartum Hemorrhage	D006473	Postpartum Hemorrhage
umls:C0032807	Postphlebitic Syndrome	D011186	Postphlebitic Syndrome
umls:C0032827	Potassium Deficiency	D011191	Potassium Deficiency
umls:C0032870	Poxviridae Infections	D011213	Poxviridae Infections
umls:C0032897	Prader-Willi Syndrome	D011218	Prader-Willi Syndrome
umls:C0032914	Pre-Eclampsia	D011225	Pre-Eclampsia
umls:C0032915	Preexcitation Syndrome	D011226	Pre-Excitation Syndromes
umls:C0032927	Precancerous Conditions	D011230	Precancerous Conditions
umls:C0032962	Pregnancy Complications	D011248	Pregnancy Complications
umls:C0032963	Pregnancy Complications, Cardiovascular	D011249	Pregnancy Complications, Cardiovascular
umls:C0032964	Pregnancy Complications, Hematologic	D011250	Pregnancy Complications, Hematologic
umls:C0032965	Pregnancy Complications, Infectious	D011251	Pregnancy Complications, Infectious
umls:C0032969	Pregnancy in Diabetics	D011254	Pregnancy in Diabetics
umls:C0032972	Pregnancy Outcome	D011256	Pregnancy Outcome
umls:C0032987	Ectopic Pregnancy	D011271	Pregnancy, Ectopic
umls:C0032994	Pregnancy, Tubal	D011274	Pregnancy, Tubal
umls:C0033027	Preleukemia	D011289	Preleukemia
umls:C0033038	Premature Ejaculation	D061686	Premature Ejaculation
umls:C0033046	Premenstrual syndrome	D011293	Premenstrual Syndrome
umls:C0033054	Prenatal Exposure Delayed Effects	D011297	Prenatal Exposure Delayed Effects
umls:C0033074	Presbycusis	D011304	Presbycusis
umls:C0033075	Presbyopia	D011305	Presbyopia
umls:C0033117	Priapism	D011317	Priapism
umls:C0033139	Primary Insomnia	D007319	Sleep Initiation and Maintenance Disorders
umls:C0033141	Cardiomyopathies, Primary	D009202	Cardiomyopathies
umls:C0033246	Proctitis	D011349	Proctitis
umls:C0033300	Progeria	D011371	Progeria
umls:C0033324	Prognathism	D011378	Prognathism
umls:C0033375	Prolactinoma	D015175	Prolactinoma
umls:C0033377	Ptosis	D011391	Prolapse
umls:C0033575	Prostatic Diseases	D011469	Prostatic Diseases
umls:C0033578	Prostatic Neoplasms	D011471	Prostatic Neoplasms
umls:C0033581	prostatitis	D011472	Prostatitis
umls:C0033587	Prosthesis Loosening	D011475	Prosthesis Failure
umls:C0033626	Protein Deficiency	D011488	Protein Deficiency
umls:C0033677	Protein-Energy Malnutrition	D011502	Protein-Energy Malnutrition
umls:C0033680	Protein-Losing Enteropathies	D011504	Protein-Losing Enteropathies
umls:C0033687	Proteinuria	D011507	Proteinuria
umls:C0033740	Protozoan Infections	D011528	Protozoan Infections
umls:C0033770	Prune Belly Syndrome	D011535	Prune Belly Syndrome
umls:C0033771	Prurigo	D011536	Prurigo
umls:C0033774	Pruritus	D011537	Pruritus
umls:C0033785	Pseudarthrosis	D011542	Pseudarthrosis
umls:C0033788	Pseudo-Hurler Polydystrophy	D009081	Mucolipidoses
umls:C0033802	Pseudogout	D002805	Chondrocalcinosis
umls:C0033804	Pseudohermaphroditism	D012734	Disorders of Sex Development
umls:C0033805	Pseudohypoaldosteronism	D011546	Pseudohypoaldosteronism
umls:C0033806	Pseudohypoparathyroidism	D011547	Pseudohypoparathyroidism
umls:C0033817	Pseudomonas Infections	D011552	Pseudomonas Infections
umls:C0033822	Pseudomyxoma Peritonei	D011553	Pseudomyxoma Peritonei
umls:C0033835	Pseudopseudohypoparathyroidism	D011556	Pseudopseudohypoparathyroidism
umls:C0033838	Kimura Disease	D000796	Angiolymphoid Hyperplasia with Eosinophilia
umls:C0033839	Pseudorabies	D011557	Pseudorabies
umls:C0033845	Pseudotumor Cerebri	D011559	Pseudotumor Cerebri
umls:C0033847	Pseudoxanthoma Elasticum	D011561	Pseudoxanthoma Elasticum
umls:C0033860	Psoriasis	D011565	Psoriasis
umls:C0033893	Tension Headache	D018781	Tension-Type Headache
umls:C0033922	Psychomotor Disorders	D011596	Psychomotor Disorders
umls:C0033931	Psychophysiologic Disorders	D011602	Psychophysiologic Disorders
umls:C0033936	Psychoses, Alcoholic	D011604	Psychoses, Alcoholic
umls:C0033937	Psychoses, Drug	D011605	Psychoses, Substance-Induced
umls:C0033941	Psychoses, Substance-Induced	D011605	Psychoses, Substance-Induced
umls:C0033953	Psychosexual Disorders	D020018	Sexual Dysfunctions, Psychological
umls:C0033975	Psychotic Disorders	D011618	Psychotic Disorders
umls:C0033999	Pterygium	D011625	Pterygium
umls:C0034012	Delayed Puberty	D011628	Puberty, Delayed
umls:C0034013	Precocious Puberty	D011629	Puberty, Precocious
umls:C0034040	Puerperal Disorders	D011644	Puerperal Disorders
umls:C0034050	Pulmonary Alveolar Proteinosis	D011649	Pulmonary Alveolar Proteinosis
umls:C0034063	Pulmonary Edema	D011654	Pulmonary Edema
umls:C0034065	Pulmonary Embolism	D011655	Pulmonary Embolism
umls:C0034067	Pulmonary Emphysema	D011656	Pulmonary Emphysema
umls:C0034068	Pulmonary Eosinophilia	D011657	Pulmonary Eosinophilia
umls:C0034069	Pulmonary Fibrosis	D011658	Pulmonary Fibrosis
umls:C0034072	Cor pulmonale	D011660	Pulmonary Heart Disease
umls:C0034089	Pulmonary Valve Stenosis	D011666	Pulmonary Valve Stenosis
umls:C0034091	Pulmonary Veno-Occlusive Disease (disorder)	D011668	Pulmonary Veno-Occlusive Disease
umls:C0034103	Pulpitis	D011671	Pulpitis
umls:C0034139	Purine-Pyrimidine Metabolism, Inborn Errors	D011686	Purine-Pyrimidine Metabolism, Inborn Errors
umls:C0034150	Purpura	D011693	Purpura
umls:C0034152	Henoch-Schoenlein Purpura	D011695	Purpura, Schoenlein-Henoch
umls:C0034155	Purpura, Thrombotic Thrombocytopenic	D011697	Purpura, Thrombotic Thrombocytopenic
umls:C0034186	Pyelonephritis	D011704	Pyelonephritis
umls:C0034212	Pyoderma	D011711	Pyoderma
umls:C0034219	Alveolar pyorrhea	D010510	Periodontal Diseases
umls:C0034341	Pyruvate Carboxylase Deficiency Disease	D015324	Pyruvate Carboxylase Deficiency Disease
umls:C0034345	Pyruvate Dehydrogenase Complex Deficiency Disease	D015325	Pyruvate Dehydrogenase Complex Deficiency Disease
umls:C0034350	Pyruvate Metabolism, Inborn Errors	D015323	Pyruvate Metabolism, Inborn Errors
umls:C0034359	Pyuria	D011776	Pyuria
umls:C0034362	Q Fever	D011778	Q Fever
umls:C0034372	Quadriplegia	D011782	Quadriplegia
umls:C0034494	Rabies (disorder)	D011818	Rabies
umls:C0034535	Radiation Syndrome	D011832	Radiation Injuries
umls:C0034543	Radicular Cyst	D011842	Radicular Cyst
umls:C0034561	Radiodermatitis	D011855	Radiodermatitis
umls:C0034642	Rales	D012135	Respiratory Sounds
umls:C0034734	Raynaud Disease	D011928	Raynaud Disease
umls:C0034735	Raynaud Phenomenon	D011928	Raynaud Disease
umls:C0034882	Rectal Diseases	D012002	Rectal Diseases
umls:C0034884	Rectal Fistula	D012003	Rectal Fistula
umls:C0034885	Rectal Neoplasms	D012004	Rectal Neoplasms
umls:C0034888	Rectal Prolapse	D012005	Rectal Prolapse
umls:C0034902	Pure Red-Cell Aplasia	D012010	Red-Cell Aplasia, Pure
umls:C0034931	Reflex Sympathetic Dystrophy	D012019	Reflex Sympathetic Dystrophy
umls:C0034933	Reflex, Abnormal	D012021	Reflex, Abnormal
umls:C0034951	Refractive Errors	D012030	Refractive Errors
umls:C0034960	Refsum Disease	D012035	Refsum Disease
umls:C0035012	Reiter Syndrome	D016918	Arthritis, Reactive
umls:C0035021	Relapsing Fever	D012061	Relapsing Fever
umls:C0035066	Renal Artery Obstruction	D012078	Renal Artery Obstruction
umls:C0035067	Renal Artery Stenosis	D012078	Renal Artery Obstruction
umls:C0035078	Kidney Failure	D051437	Renal Insufficiency
umls:C0035086	Renal Osteodystrophy	D012080	Renal Osteodystrophy
umls:C0035091	Renal Tubular Transport, Inborn Errors	D015499	Renal Tubular Transport, Inborn Errors
umls:C0035112	Reoviridae Infections	D012088	Reoviridae Infections
umls:C0035126	Reperfusion Injury	D015427	Reperfusion Injury
umls:C0035127	Cumulative Trauma Disorders	D012090	Cumulative Trauma Disorders
umls:C0035204	Respiration Disorders	D012120	Respiration Disorders
umls:C0035220	Respiratory Distress Syndrome, Newborn	D012127	Respiratory Distress Syndrome, Newborn
umls:C0035222	Respiratory Distress Syndrome, Adult	D012128	Respiratory Distress Syndrome, Adult
umls:C0035228	Respiratory Hypersensitivity	D012130	Respiratory Hypersensitivity
umls:C0035229	Respiratory Insufficiency	D012131	Respiratory Insufficiency
umls:C0035234	Respiratory Sounds	D012135	Respiratory Sounds
umls:C0035235	Respiratory Syncytial Virus Infections	D018357	Respiratory Syncytial Virus Infections
umls:C0035238	Congenital abnormality of respiratory system	D015619	Respiratory System Abnormalities
umls:C0035242	Respiratory Tract Diseases	D012140	Respiratory Tract Diseases
umls:C0035243	Respiratory Tract Infections	D012141	Respiratory Tract Infections
umls:C0035244	Respiratory Tract Neoplasms	D012142	Respiratory Tract Neoplasms
umls:C0035258	Restless Legs Syndrome	D012148	Restless Legs Syndrome
umls:C0035288	Reticuloendotheliosis, X-linked	C538362	Reticuloendotheliosis, X-linked
umls:C0035302	Retinal Artery Occlusion	D015356	Retinal Artery Occlusion
umls:C0035304	Retinal Degeneration	D012162	Retinal Degeneration
umls:C0035305	Retinal Detachment	D012163	Retinal Detachment
umls:C0035309	Retinal Diseases	D012164	Retinal Diseases
umls:C0035312	Retinal Drusen	D015593	Retinal Drusen
umls:C0035313	Retinal Dysplasia	D015792	Retinal Dysplasia
umls:C0035319	Retinal Necrosis Syndrome, Acute	D015882	Retinal Necrosis Syndrome, Acute
umls:C0035320	Retinal Neovascularization	D015861	Retinal Neovascularization
umls:C0035328	Retinal Vein Occlusion	D012170	Retinal Vein Occlusion
umls:C0035333	Retinitis	D012173	Retinitis
umls:C0035334	Retinitis Pigmentosa	D012174	Retinitis Pigmentosa
umls:C0035335	Retinoblastoma	D012175	Retinoblastoma
umls:C0035344	Retinopathy of Prematurity	D012178	Retinopathy of Prematurity
umls:C0035353	Congenital retrognathism	D063173	Retrognathia
umls:C0035354	Retrograde Degeneration	D012183	Retrograde Degeneration
umls:C0035357	Retroperitoneal fibrosis	D012185	Retroperitoneal Fibrosis
umls:C0035369	Retroviridae Infections	D012192	Retroviridae Infections
umls:C0035372	Rett Syndrome	D015518	Rett Syndrome
umls:C0035404	Rh Isoimmunization	D012203	Rh Isoimmunization
umls:C0035410	Rhabdomyolysis	D012206	Rhabdomyolysis
umls:C0035411	Rhabdomyoma	D012207	Rhabdomyoma
umls:C0035412	Rhabdomyosarcoma	D012208	Rhabdomyosarcoma
umls:C0035435	Rheumatism	D012216	Rheumatic Diseases
umls:C0035436	Rheumatic Fever	D012213	Rheumatic Fever
umls:C0035439	Rheumatic Heart Disease	D012214	Rheumatic Heart Disease
umls:C0035450	Rheumatoid Nodule	D012218	Rheumatoid Nodule
umls:C0035455	Rhinitis	D012220	Rhinitis
umls:C0035457	Rhinitis, Allergic, Perennial	D012221	Rhinitis, Allergic, Perennial
umls:C0035460	Rhinitis, Vasomotor	D012223	Rhinitis, Vasomotor
umls:C0035469	Rhinosporidiosis	D012227	Rhinosporidiosis
umls:C0035528	Riboflavin Deficiency	D012257	Riboflavin Deficiency
umls:C0035579	Rickets	D012279	Rickets
umls:C0035585	Rickettsia Infections	D012282	Rickettsia Infections
umls:C0035613	Rift Valley Fever	D012295	Rift Valley Fever
umls:C0035690	RNA Virus Infections	D012327	RNA Virus Infections
umls:C0035793	Rocky Mountain Spotted Fever	D012373	Rocky Mountain Spotted Fever
umls:C0035828	Romano-Ward Syndrome	D029597	Romano-Ward Syndrome
umls:C0035851	Root Resorption	D012391	Root Resorption
umls:C0035854	Rosacea	D012393	Rosacea
umls:C0035869	Rotavirus Infections	D012400	Rotavirus Infections
umls:C0035920	Rubella	D012409	Rubella
umls:C0035921	Congenital Rubella Syndrome	D012410	Rubella Syndrome, Congenital
umls:C0035934	Rubinstein-Taybi Syndrome	D012415	Rubinstein-Taybi Syndrome
umls:C0036069	Saldino-Noonan Syndrome	D012779	Short Rib-Polydactyly Syndrome
umls:C0036093	Salivary Gland Diseases	D012466	Salivary Gland Diseases
umls:C0036095	Salivary Gland Neoplasms	D012468	Salivary Gland Neoplasms
umls:C0036117	Salmonella infections	D012480	Salmonella Infections
umls:C0036118	Salmonella Infections, Animal	D012481	Salmonella Infections, Animal
umls:C0036130	Salpingitis	D012488	Salpingitis
umls:C0036161	Sandhoff Disease	D012497	Sandhoff Disease
umls:C0036202	Sarcoidosis	D012507	Sarcoidosis
umls:C0036205	Sarcoidosis, Pulmonary	D017565	Sarcoidosis, Pulmonary
umls:C0036211	Sarcoma 180	D012510	Sarcoma 180
umls:C0036216	Sarcoma, Experimental	D012513	Sarcoma, Experimental
umls:C0036220	Kaposi Sarcoma	D012514	Sarcoma, Kaposi
umls:C0036221	Mast-Cell Sarcoma	D012515	Mast-Cell Sarcoma
umls:C0036262	Scabies	D012532	Scabies
umls:C0036271	Scalp Dermatoses	D012536	Scalp Dermatoses
umls:C0036285	Scarlet Fever	D012541	Scarlet Fever
umls:C0036310	Scheuermann's Disease	D012544	Scheuermann Disease
umls:C0036323	Schistosomiasis	D012552	Schistosomiasis
umls:C0036329	Schistosomiasis japonica	D012554	Schistosomiasis japonica
umls:C0036330	Schistosomiasis mansoni	D012555	Schistosomiasis mansoni
umls:C0036337	Schizoaffective Disorder	D011618	Psychotic Disorders
umls:C0036339	Schizoid Personality Disorder	D012557	Schizoid Personality Disorder
umls:C0036341	Schizophrenia	D012559	Schizophrenia
umls:C0036344	Schizophrenia, Catatonic	D012560	Schizophrenia, Catatonic
umls:C0036346	Schizophrenia, Childhood	D012561	Schizophrenia, Childhood
umls:C0036347	Schizophrenia, Disorganized	D012562	Schizophrenia, Disorganized
umls:C0036349	Paranoid Schizophrenia	D012563	Schizophrenia, Paranoid
umls:C0036358	Schizophreniform Disorders	D011618	Psychotic Disorders
umls:C0036363	Schizotypal Personality Disorder	D012569	Schizotypal Personality Disorder
umls:C0036391	Schwartz-Jampel Syndrome	D010009	Osteochondrodysplasias
umls:C0036396	Sciatica	D012585	Sciatica
umls:C0036400	Scimitar Syndrome	D012587	Scimitar Syndrome
umls:C0036413	Scleredema Adultorum	D012592	Scleredema Adultorum
umls:C0036416	Scleritis	D015423	Scleritis
umls:C0036420	Localized scleroderma	D012594	Scleroderma, Localized
umls:C0036421	Systemic Scleroderma	D012595	Scleroderma, Systemic
umls:C0036429	Sclerosis	D012598	Sclerosis
umls:C0036439	Scoliosis, unspecified	D012600	Scoliosis
umls:C0036454	Scotoma	D012607	Scotoma
umls:C0036457	Scrapie	D012608	Scrapie
umls:C0036472	Scrub Typhus	D012612	Scrub Typhus
umls:C0036474	Scurvy	D012614	Scurvy
umls:C0036489	Sea-Blue Histiocyte Syndrome	D012618	Sea-Blue Histiocyte Syndrome
umls:C0036502	Sebaceous Gland Diseases	D012625	Sebaceous Gland Diseases
umls:C0036503	Sebaceous Gland Neoplasms	D012626	Sebaceous Gland Neoplasms
umls:C0036508	Seborrheic dermatitis	D012628	Dermatitis, Seborrheic
umls:C0036529	Myocardial Diseases, Secondary	D009202	Cardiomyopathies
umls:C0036572	Seizures	D012640	Seizures
umls:C0036631	Seminoma	D018239	Seminoma
umls:C0036659	Sensation Disorders	D012678	Sensation Disorders
umls:C0036690	Septicemia	D018805	Sepsis
umls:C0036749	Serositis	D012700	Serositis
umls:C0036769	Sertoli Cell Tumor	D012707	Sertoli Cell Tumor
umls:C0036830	Serum Sickness	D012713	Serum Sickness
umls:C0036868	Sex Chromosome Aberrations	D012729	Sex Chromosome Aberrations
umls:C0036875	Disorders of Sex Development	D012734	Disorders of Sex Development
umls:C0036902	Sexual Arousal Disorder	D020018	Sexual Dysfunctions, Psychological
umls:C0036916	Sexually Transmitted Diseases	D012749	Sexually Transmitted Diseases
umls:C0036917	Sexually Transmitted Diseases, Bacterial	D015231	Sexually Transmitted Diseases, Bacterial
umls:C0036918	Sexually Transmitted Diseases, Viral	D015229	Sexually Transmitted Diseases, Viral
umls:C0036920	Sezary Syndrome	D012751	Sezary Syndrome
umls:C0036939	Shared Paranoid Disorder	D012753	Shared Paranoid Disorder
umls:C0036974	Shock	D012769	Shock
umls:C0036980	Shock, Cardiogenic	D012770	Shock, Cardiogenic
umls:C0036982	Shock, Hemorrhagic	D012771	Shock, Hemorrhagic
umls:C0036983	Septic Shock	D012772	Shock, Septic
umls:C0036986	Shock, Traumatic	D012774	Shock, Traumatic
umls:C0036992	Short Bowel Syndrome	D012778	Short Bowel Syndrome
umls:C0036996	Short Rib-Polydactyly Syndrome	D012779	Short Rib-Polydactyly Syndrome
umls:C0037011	Shoulder Pain	D020069	Shoulder Pain
umls:C0037018	Shwartzman Phenomenon	D012790	Shwartzman Phenomenon
umls:C0037019	Shy-Drager Syndrome	D012791	Shy-Drager Syndrome
umls:C0037023	Sialadenitis	D012793	Sialadenitis
umls:C0037036	Sialorrhea	D012798	Sialorrhea
umls:C0037050	Sick Building Syndrome	D018877	Sick Building Syndrome
umls:C0037052	Sick Sinus Syndrome	D012804	Sick Sinus Syndrome
umls:C0037054	Sickle Cell Trait	D012805	Sickle Cell Trait
umls:C0037061	Siderosis	D012806	Siderosis
umls:C0037073	Sigmoid Neoplasms	D012811	Sigmoid Neoplasms
umls:C0037090	Signs and Symptoms, Respiratory	D012818	Signs and Symptoms, Respiratory
umls:C0037116	Silicosis	D012829	Silicosis
umls:C0037188	Sinoatrial Block	D012848	Sinoatrial Block
umls:C0037198	Sinus Thrombosis, Intracranial	D012851	Sinus Thrombosis, Intracranial
umls:C0037199	Sinusitis	D012852	Sinusitis
umls:C0037205	Sirenomelia	D004480	Ectromelia
umls:C0037221	Situs Inversus	D012857	Situs Inversus
umls:C0037231	Sjogren-Larsson Syndrome	D016111	Sjogren-Larsson Syndrome
umls:C0037268	Skin Abnormalities	D012868	Skin Abnormalities
umls:C0037274	Dermatologic disorders	D012871	Skin Diseases
umls:C0037275	Skin Diseases, Vesiculobullous	D012872	Skin Diseases, Vesiculobullous
umls:C0037277	Skin Diseases, Genetic	D012873	Skin Diseases, Genetic
umls:C0037278	Skin Diseases, Infectious	D012874	Skin Diseases, Infectious
umls:C0037285	Skin Manifestations	D012877	Skin Manifestations
umls:C0037286	Skin Neoplasms	D012878	Skin Neoplasms
umls:C0037299	Skin Ulcer	D012883	Skin Ulcer
umls:C0037315	Sleep Apnea Syndromes	D012891	Sleep Apnea Syndromes
umls:C0037316	Sleep Deprivation	D012892	Sleep Deprivation
umls:C0037354	Smallpox	D012899	Smallpox
umls:C0037383	Sneezing	D012912	Sneezing
umls:C0037384	Snoring	D012913	Snoring
umls:C0037579	Soft Tissue Neoplasms	D012983	Soft Tissue Neoplasms
umls:C0037650	Somatoform Disorder	D013001	Somatoform Disorders
umls:C0037661	Somatostatinoma	D013005	Somatostatinoma
umls:C0037672	Somnambulism	D013009	Somnambulism
umls:C0037753	Sparganosis	D013031	Sparganosis
umls:C0037763	Spasm	D013035	Spasm
umls:C0037769	West Syndrome	D013036	Spasms, Infantile
umls:C0037771	Paraparesis, Spastic	D020336	Paraparesis, Spastic
umls:C0037772	Spastic Paraplegia	D010264	Paraplegia
umls:C0037773	Spastic Paraplegia, Hereditary	D015419	Spastic Paraplegia, Hereditary
umls:C0037822	Speech Disorders	D013064	Speech Disorders
umls:C0037859	Spermatocele	D013088	Spermatocele
umls:C0037889	Hereditary spherocytosis	D013103	Spherocytosis, Hereditary
umls:C0037899	Sphingolipidoses	D013106	Sphingolipidoses
umls:C0037917	Spina Bifida Cystica	D016137	Spina Bifida Cystica
umls:C0037926	Compression of spinal cord	D013117	Spinal Cord Compression
umls:C0037928	Spinal Cord Diseases	D013118	Spinal Cord Diseases
umls:C0037930	Spinal Cord Neoplasms	D013120	Spinal Cord Neoplasms
umls:C0037932	Curvature of spine	D013121	Spinal Curvatures
umls:C0037933	Spinal Diseases	D013122	Spinal Diseases
umls:C0037939	Spinal Neoplasms	D013125	Spinal Neoplasms
umls:C0037942	Spinal Osteophytosis	D013128	Spinal Osteophytosis
umls:C0037944	Spinal Stenosis	D013130	Spinal Stenosis
umls:C0037952	Spinocerebellar Degeneration	D013132	Spinocerebellar Degenerations
umls:C0037974	Spirochaetales Infections	D013145	Spirochaetales Infections
umls:C0037997	Splenic Diseases	D013158	Splenic Diseases
umls:C0037998	Splenic Infarction	D013159	Splenic Infarction
umls:C0037999	Splenic Neoplasms	D013160	Splenic Neoplasms
umls:C0038002	Splenomegaly	D013163	Splenomegaly
umls:C0038012	Spondylitis	D013166	Spondylitis
umls:C0038013	Ankylosing spondylitis	D013167	Spondylitis, Ankylosing
umls:C0038015	Spondyloepiphyseal Dysplasia	D010009	Osteochondrodysplasias
umls:C0038018	Spondylolysis	D013169	Spondylolysis
umls:C0038019	Spondylosis	D055009	Spondylosis
umls:C0038048	Sprains and Strains	D013180	Sprains and Strains
umls:C0038159	Staphylococcal Food Poisoning	D013202	Staphylococcal Food Poisoning
umls:C0038160	Staphylococcal Infections	D013203	Staphylococcal Infections
umls:C0038165	Staphylococcal Scalded Skin Syndrome	D013206	Staphylococcal Scalded Skin Syndrome
umls:C0038166	Staphylococcal Skin Infections	D013207	Staphylococcal Skin Infections
umls:C0038187	Starvation	D013217	Starvation
umls:C0038218	Status Asthmaticus	D013224	Status Asthmaticus
umls:C0038220	Status Epilepticus	D013226	Status Epilepticus
umls:C0038238	Steatorrhea	D045602	Steatorrhea
umls:C0038271	Stereotyped Behavior	D013239	Stereotyped Behavior
umls:C0038273	Stereotypic Movement Disorder	D019956	Stereotypic Movement Disorder
umls:C0038325	Stevens-Johnson Syndrome	D013262	Stevens-Johnson Syndrome
umls:C0038354	Stomach Diseases	D013272	Stomach Diseases
umls:C0038356	Stomach Neoplasms	D013274	Stomach Neoplasms
umls:C0038358	Gastric ulcer	D013276	Stomach Ulcer
umls:C0038362	Stomatitis	D013280	Stomatitis
umls:C0038363	Aphthous Stomatitis	D013281	Stomatitis, Aphthous
umls:C0038364	Stomatitis, Denture	D013282	Stomatitis, Denture
