#  DisGeNET, a discovery platform for human diseases and their genes - http://disgenet.org/
#   Copyright 2010-2016 
#  
# Use is subject to the terms at http://www.disgenet.org/ds/DisGeNET/html/legal.html
# These terms include:
# 
#   1. The DisGeNET database and Knowledge discovery platform are provided to advance 
#       the knowledge about human diseases and their associated genes, 
#       and are intended to be used only for research and education. 
#
#   2. All forms of publication (e.g., web sites, research papers, databases,
#       software applications, etc.) that use or rely on DisGeNET data must cite DisGeNET.
#       Citation guidelines: http://www.disgenet.org/ds/DisGeNET/html/citation.html
# 
# 
# More information at: http://www.disgenet.org/web/DisGeNET/menu/downloads
# 
# This file corresponds to DisGeNET v4.0 (created on Jun 07 2016)
#
# If you have any further questions, please email us at support@disgenet.org
# 
diseaseId	geneId	score	geneName	description	diseaseName	sourceId	NofPmids	NofSnps
umls:C0008677	4852	0.12	NPY	neuropeptide Y	Bronchitis, Chronic	CTD_human	1	0
umls:C0008677	64478	0.12	CSMD1	CUB and Sushi multiple domains 1	Bronchitis, Chronic	GWASCAT	1	1
umls:C0008677	7422	0.12027144187208	VEGFA	vascular endothelial growth factor A	Bronchitis, Chronic	CTD_human	2	0
umls:C0008677	977	0.12	CD151	CD151 molecule (Raph blood group)	Bronchitis, Chronic	GWASCAT	1	1
umls:C0008780	1767	0.12543876896327	DNAH5	dynein, axonemal, heavy chain 5	Ciliary Motility Disorders	CLINVAR	11	1
umls:C0008780	23322	0.12	RPGRIP1L	RPGRIP1-like	Ciliary Motility Disorders	CTD_human	2	0
umls:C0008780	339829	0.120542883744161	CCDC39	coiled-coil domain containing 39	Ciliary Motility Disorders	CLINVAR	2	3
umls:C0008780	55036	0.120542883744161	CCDC40	coiled-coil domain containing 40	Ciliary Motility Disorders	CLINVAR	2	2
umls:C0008780	55764	0.12	IFT122	intraflagellar transport 122	Ciliary Motility Disorders	CTD_human	1	0
umls:C0008780	56623	0.12	INPP5E	inositol polyphosphate-5-phosphatase, 72 kDa	Ciliary Motility Disorders	CTD_human	2	0
umls:C0008924	10253	0.122367031978602	SPRY2	sprouty homolog 2 (Drosophila)	Cleft Lip	CTD_human	2	0
umls:C0008924	10588	0.122367031978602	MTHFS	5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)	Cleft Lip	CTD_human	2	0
umls:C0008924	2247	0.122367031978602	FGF2	fibroblast growth factor 2 (basic)	Cleft Lip	CTD_human	2	0
umls:C0008924	2248	0.122724350242467	FGF3	fibroblast growth factor 3	Cleft Lip	CTD_human	2	0
umls:C0008924	2252	0.122724350242467	FGF7	fibroblast growth factor 7	Cleft Lip	CTD_human	2	0
umls:C0008924	2253	0.12	FGF8	fibroblast growth factor 8 (androgen-induced)	Cleft Lip	CTD_human	1	0
umls:C0008924	2254	0.12	FGF9	fibroblast growth factor 9	Cleft Lip	CTD_human	1	0
umls:C0008924	2255	0.125091382221069	FGF10	fibroblast growth factor 10	Cleft Lip	CTD_human	3	0
umls:C0008924	2260	0.130182764442138	FGFR1	fibroblast growth factor receptor 1	Cleft Lip	CTD_human	4	0
umls:C0008924	2261	0.12	FGFR3	fibroblast growth factor receptor 3	Cleft Lip	CTD_human	1	0
umls:C0008924	2263	0.12	FGFR2	fibroblast growth factor receptor 2	Cleft Lip	CTD_human	1	0
umls:C0008924	23743	0.124734063957204	BHMT2	betaine--homocysteine S-methyltransferase 2	Cleft Lip	CTD_human	3	0
umls:C0008924	24	0.122638473850682	ABCA4	ATP-binding cassette, sub-family A (ABC1), member 4	Cleft Lip	CTD_human	1	0
umls:C0008924	3664	0.172755664316921	IRF6	interferon regulatory factor 6	Cleft Lip	CTD_human	30	6
umls:C0008924	4524	0.181419398136752	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)	Cleft Lip	CTD_human	26	0
umls:C0008924	4548	0.132192478156875	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase	Cleft Lip	CTD_human	6	0
umls:C0008924	4609	0.12	MYC	v-myc avian myelocytomatosis viral oncogene homolog	Cleft Lip	CTD_human	1	0
umls:C0008924	4846	0.122367031978602	NOS3	nitric oxide synthase 3 (endothelial cell)	Cleft Lip	CTD_human	2	0
umls:C0008924	5727	0.122638473850682	PTCH1	patched 1	Cleft Lip	CTD_human	3	0
umls:C0008924	6573	0.125005505829284	SLC19A1	solute carrier family 19 (folate transporter), member 1	Cleft Lip	CTD_human	4	0
umls:C0008924	6948	0.127458414199671	TCN2	transcobalamin II	Cleft Lip	CTD_human	3	0
umls:C0008924	7055	0.12	THAS	thoracoabdominal syndrome	Cleft Lip	CTD_human	1	0
umls:C0008924	7298	0.122638473850682	TYMS	thymidylate synthetase	Cleft Lip	CTD_human	3	1
umls:C0008924	7341	0.130096888050354	SUMO1	small ubiquitin-like modifier 1	Cleft Lip	CTD_human	5	0
umls:C0008924	8626	0.128272739815912	TP63	tumor protein p63	Cleft Lip	CTD_human	5	0
umls:C0008924	9935	0.122638473850682	MAFB	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog B	Cleft Lip	CTD_human	1	0
umls:C0008925	10253	0.122367031978602	SPRY2	sprouty homolog 2 (Drosophila)	Cleft Palate	CTD_human	2	0
umls:C0008925	10588	0.122367031978602	MTHFS	5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)	Cleft Palate	CTD_human	2	0
umls:C0008925	1147	0.12	CHUK	conserved helix-loop-helix ubiquitous kinase	Cleft Palate	CTD_human	1	0
umls:C0008925	1280	0.123452799466923	COL2A1	collagen, type II, alpha 1	Cleft Palate	CTD_human	6	0
umls:C0008925	1739	0.12	DLG1	discs, large homolog 1 (Drosophila)	Cleft Palate	CTD_human	1	0
umls:C0008925	1950	0.12	EGF	epidermal growth factor	Cleft Palate	CTD_human	1	0
umls:C0008925	2247	0.122367031978602	FGF2	fibroblast growth factor 2 (basic)	Cleft Palate	CTD_human	2	0
umls:C0008925	2248	0.12	FGF3	fibroblast growth factor 3	Cleft Palate	CTD_human	1	0
umls:C0008925	2252	0.12	FGF7	fibroblast growth factor 7	Cleft Palate	CTD_human	1	0
umls:C0008925	2253	0.12	FGF8	fibroblast growth factor 8 (androgen-induced)	Cleft Palate	CTD_human	1	0
umls:C0008925	2254	0.12	FGF9	fibroblast growth factor 9	Cleft Palate	CTD_human	1	0
umls:C0008925	2255	0.122909915722763	FGF10	fibroblast growth factor 10	Cleft Palate	CTD_human	4	0
umls:C0008925	2260	0.128272739815912	FGFR1	fibroblast growth factor receptor 1	Cleft Palate	CTD_human	6	0
umls:C0008925	2261	0.12	FGFR3	fibroblast growth factor receptor 3	Cleft Palate	CTD_human	1	0
umls:C0008925	2263	0.120814325616241	FGFR2	fibroblast growth factor receptor 2	Cleft Palate	CTD_human	4	0
umls:C0008925	23314	0.121900093104562	SATB2	SATB homeobox 2	Cleft Palate	CTD_human	9	0
umls:C0008925	23743	0.124734063957204	BHMT2	betaine--homocysteine S-methyltransferase 2	Cleft Palate	CTD_human	3	0
umls:C0008925	3664	0.163854164365063	IRF6	interferon regulatory factor 6	Cleft Palate	CTD_human	26	4
umls:C0008925	374654	0.12027144187208	KIF7	kinesin family member 7	Cleft Palate	CTD_human	1	0
umls:C0008925	4335	0.12	MNT	MAX network transcriptional repressor	Cleft Palate	CTD_human	1	0
umls:C0008925	4487	0.150823616373557	MSX1	msh homeobox 1	Cleft Palate	CTD_human	27	2
umls:C0008925	4548	0.132192478156875	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase	Cleft Palate	CTD_human	6	0
umls:C0008925	4609	0.12	MYC	v-myc avian myelocytomatosis viral oncogene homolog	Cleft Palate	CTD_human	1	0
umls:C0008925	4846	0.12	NOS3	nitric oxide synthase 3 (endothelial cell)	Cleft Palate	CTD_human	1	0
umls:C0008925	5156	0.12027144187208	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	Cleft Palate	CTD_human	2	0
umls:C0008925	54796	0.12	BNC2	basonuclin 2	Cleft Palate	CTD_human	1	0
umls:C0008925	5727	0.122367031978602	PTCH1	patched 1	Cleft Palate	CTD_human	2	0
umls:C0008925	5916	0.12	RARG	retinoic acid receptor, gamma	Cleft Palate	CTD_human	1	0
umls:C0008925	6259	0.122995792114547	RYK	receptor-like tyrosine kinase	Cleft Palate	CTD_human	2	0
umls:C0008925	6493	0.12	SIM2	single-minded family bHLH transcription factor 2	Cleft Palate	CTD_human	1	0
umls:C0008925	6573	0.124734063957204	SLC19A1	solute carrier family 19 (folate transporter), member 1	Cleft Palate	CTD_human	3	0
umls:C0008925	7040	0.124734063957204	TGFB1	transforming growth factor, beta 1	Cleft Palate	CTD_human	3	0
umls:C0008925	7042	0.12	TGFB2	transforming growth factor, beta 2	Cleft Palate	CTD_human	1	0
umls:C0008925	7043	0.143560699175846	TGFB3	transforming growth factor, beta 3	Cleft Palate	CTD_human	16	0
umls:C0008925	7298	0.122638473850682	TYMS	thymidylate synthetase	Cleft Palate	CTD_human	3	1
umls:C0008925	7341	0.130096888050354	SUMO1	small ubiquitin-like modifier 1	Cleft Palate	CTD_human	5	0
umls:C0008925	8322	0.12	FZD4	frizzled class receptor 4	Cleft Palate	CTD_human	1	0
umls:C0008925	8573	0.12	CASK	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	Cleft Palate	CTD_human	1	0
umls:C0008925	8626	0.125819831445525	TP63	tumor protein p63	Cleft Palate	CTD_human	7	0
umls:C0008925	865	0.12	CBFB	core-binding factor, beta subunit	Cleft Palate	CTD_human	1	0
umls:C0008928	860	0.606148625556844	RUNX2	runt-related transcription factor 2	Cleidocranial Dysplasia	CLINVAR,CTD_human,ORPHANET,UNIPROT	84	12
umls:C0009081	100533183	0.12	ZNF664-FAM101A	filamin-interacting protein FAM101A	Congenital clubfoot	GWASCAT	1	1
umls:C0009081	113189	0.12	CHST14	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14	Congenital clubfoot	CTD_human	1	0
umls:C0009081	4010	0.12	LMX1B	LIM homeobox transcription factor 1, beta	Congenital clubfoot	CTD_human	1	0
umls:C0009081	4524	0.122638473850682	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)	Congenital clubfoot	CTD_human	1	0
umls:C0009081	5307	0.562171534976642	PITX1	paired-like homeodomain 1	Congenital clubfoot	CLINVAR,CTD_human,ORPHANET,UNIPROT	8	2
umls:C0009197	4358	0.12	MPV17	MpV17 mitochondrial inner membrane protein	Cochlear Diseases	CTD_human	1	0
umls:C0009197	65217	0.12	PCDH15	protocadherin-related 15	Cochlear Diseases	CTD_human	1	0
umls:C0009207	1161	0.141321812719095	ERCC8	excision repair cross-complementation group 8	Cockayne Syndrome	CTD_human	35	1
umls:C0009207	2074	0.163715580229785	ERCC6	excision repair cross-complementation group 6	Cockayne Syndrome	CTD_human	68	0
umls:C0009241	1312	0.12	COMT	catechol-O-methyltransferase	Cognition Disorders	CTD_human	1	0
umls:C0009241	1392	0.12	CRH	corticotropin releasing hormone	Cognition Disorders	CTD_human	1	0
umls:C0009241	1813	0.122367031978602	DRD2	dopamine receptor D2	Cognition Disorders	CTD_human	2	0
umls:C0009241	1814	0.12	DRD3	dopamine receptor D3	Cognition Disorders	CTD_human	1	0
umls:C0009241	1965	0.12	EIF2S1	eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa	Cognition Disorders	CTD_human	1	0
umls:C0009241	2056	0.12	EPO	erythropoietin	Cognition Disorders	CTD_human	1	0
umls:C0009241	2332	0.120814325616241	FMR1	fragile X mental retardation 1	Cognition Disorders	CTD_human	4	0
umls:C0009241	27125	0.12	AFF4	AF4/FMR2 family, member 4	Cognition Disorders	CTD_human	1	0
umls:C0009241	282808	0.12	RAB40AL	RAB40A, member RAS oncogene family-like	Cognition Disorders	CTD_human	1	0
umls:C0009241	348	0.125276947701365	APOE	apolipoprotein E	Cognition Disorders	CTD_human	5	0
umls:C0009241	3481	0.12	IGF2	insulin-like growth factor 2	Cognition Disorders	CTD_human	1	0
umls:C0009241	351	0.12	APP	amyloid beta (A4) precursor protein	Cognition Disorders	CTD_human	4	0
umls:C0009241	4089	0.12	SMAD4	SMAD family member 4	Cognition Disorders	CTD_human	1	0
umls:C0009241	4233	0.12	MET	MET proto-oncogene, receptor tyrosine kinase	Cognition Disorders	CTD_human	1	0
umls:C0009241	5021	0.12	OXTR	oxytocin receptor	Cognition Disorders	CTD_human	1	0
umls:C0009241	57282	0.12	SLC4A10	solute carrier family 4, sodium bicarbonate transporter, member 10	Cognition Disorders	CTD_human	1	0
umls:C0009241	5743	0.12	PTGS2	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	Cognition Disorders	CTD_human	1	0
umls:C0009241	590	0.12	BCHE	butyrylcholinesterase	Cognition Disorders	CTD_human	2	0
umls:C0009241	6505	0.12	SLC1A1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	Cognition Disorders	CTD_human	1	0
umls:C0009241	6532	0.12	SLC6A4	solute carrier family 6 (neurotransmitter transporter), member 4	Cognition Disorders	CTD_human	1	0
umls:C0009241	7248	0.12	TSC1	tuberous sclerosis 1	Cognition Disorders	CTD_human	1	0
umls:C0009241	7432	0.12	VIP	vasoactive intestinal peptide	Cognition Disorders	CTD_human	1	0
umls:C0009241	7592	0.12	ZNF41	zinc finger protein 41	Cognition Disorders	CTD_human	1	0
umls:C0009319	10135	0.12	NAMPT	nicotinamide phosphoribosyltransferase	Colitis	CTD_human	1	0
umls:C0009319	23411	0.120542883744161	SIRT1	sirtuin 1	Colitis	CTD_human	5	0
umls:C0009319	240	0.12	ALOX5	arachidonate 5-lipoxygenase	Colitis	CTD_human	1	0
umls:C0009319	2641	0.12027144187208	GCG	glucagon	Colitis	CTD_human	2	0
umls:C0009319	3162	0.200814325616241	HMOX1	heme oxygenase (decycling) 1	Colitis	CTD_human	6	0
umls:C0009319	3458	0.123528744337044	IFNG	interferon, gamma	Colitis	CTD_human	14	0
umls:C0009319	3479	0.12	IGF1	insulin-like growth factor 1 (somatomedin C)	Colitis	CTD_human	1	0
umls:C0009319	3553	0.201085767488321	IL1B	interleukin 1, beta	Colitis	CTD_human	7	0
umls:C0009319	3565	0.121628651232482	IL4	interleukin 4	Colitis	CTD_human	7	0
umls:C0009319	3569	0.129510397044475	IL6	interleukin 6	Colitis	CTD_human	27	0
umls:C0009319	3586	0.221725281288088	IL10	interleukin 10	Colitis	CTD_human	76	1
umls:C0009319	3605	0.203528744337044	IL17A	interleukin 17A	Colitis	CTD_human	15	0
umls:C0009319	4282	0.20027144187208	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	Colitis	CTD_human	3	0
umls:C0009319	4353	0.122714418720803	MPO	myeloperoxidase	Colitis	CTD_human	11	0
umls:C0009319	4843	0.200542883744161	NOS2	nitric oxide synthase 2, inducible	Colitis	CTD_human	5	0
umls:C0009319	51738	0.12	GHRL	ghrelin/obestatin prepropeptide	Colitis	CTD_human	1	0
umls:C0009319	5743	0.201900093104562	PTGS2	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	Colitis	CTD_human	9	0
umls:C0009319	5970	0.200814325616241	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Colitis	CTD_human	5	0
umls:C0009319	6714	0.12	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	Colitis	CTD_human	1	0
umls:C0009319	6868	0.12	ADAM17	ADAM metallopeptidase domain 17	Colitis	CTD_human	1	0
umls:C0009319	7078	0.12027144187208	TIMP3	TIMP metallopeptidase inhibitor 3	Colitis	CTD_human	2	0
umls:C0009319	7124	0.133310583253599	TNF	tumor necrosis factor	Colitis	CTD_human	42	0
umls:C0009319	7263	0.12	TST	thiosulfate sulfurtransferase (rhodanese)	Colitis	CTD_human	1	0
umls:C0009319	8174	0.12027144187208	MADCAM1	mucosal vascular addressin cell adhesion molecule 1	Colitis	CTD_human	2	0
umls:C0009324	1001	0.122367031978602	CDH3	cadherin 3, type 1, P-cadherin (placental)	Ulcerative Colitis	CTD_human	1	0
umls:C0009324	100529151	0.12	IBD11	Inflammatory bowel disease 11	Ulcerative Colitis	CTD_human	0	0
umls:C0009324	100533107	0.12	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B readthrough (NMD candidate)	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	100996485	0.12	C5orf66	chromosome 5 open reading frame 66	Ulcerative Colitis	GWASCAT	2	1
umls:C0009324	100996583	0.12	LOC100996583	uncharacterized LOC100996583	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	10109	0.128001297943832	ARPC2	actin related protein 2/3 complex, subunit 2, 34kDa	Ulcerative Colitis	CTD_human	2	0
umls:C0009324	101927324	0.12	LINC01475	long intergenic non-protein coding RNA 1475	Ulcerative Colitis	GWASCAT	3	2
umls:C0009324	10320	0.12	IKZF1	IKAROS family zinc finger 1 (Ikaros)	Ulcerative Colitis	CTD_human	1	0
umls:C0009324	10544	0.12	PROCR	protein C receptor, endothelial	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	10747	0.12	MASP2	mannan-binding lectin serine peptidase 2	Ulcerative Colitis	CTD_human	1	0
umls:C0009324	11261	0.12	CHP1	calcineurin-like EF-hand protein 1	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	11315	0.122367031978602	PARK7	parkinson protein 7	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	120400	0.122367031978602	NXPE1	neurexophilin and PC-esterase domain family, member 1	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	1235	0.120814325616241	CCR6	chemokine (C-C motif) receptor 6	Ulcerative Colitis	CTD_human	4	0
umls:C0009324	132612	0.125005505829284	ADAD1	adenosine deaminase domain containing 1 (testis-specific)	Ulcerative Colitis	GWASCAT	3	1
umls:C0009324	146198	0.12027144187208	ZFP90	ZFP90 zinc finger protein	Ulcerative Colitis	GWASCAT	3	1
umls:C0009324	149233	0.326936272243952	IL23R	interleukin 23 receptor	Ulcerative Colitis	CTD_human,GWASCAT	59	31
umls:C0009324	150962	0.127101095935806	PUS10	pseudouridylate synthase 10	Ulcerative Colitis	GWASCAT	3	2
umls:C0009324	159296	0.257816812600441	NKX2-3	NK2 homeobox 3	Ulcerative Colitis	CTD_human,GWASCAT	16	2
umls:C0009324	1611	0.242638473850682	DAP	death-associated protein	Ulcerative Colitis	CTD_human,GWASCAT	2	1
umls:C0009324	1670	0.12027144187208	DEFA5	defensin, alpha 5, Paneth cell-specific	Ulcerative Colitis	CTD_human	2	0
umls:C0009324	1671	0.12	DEFA6	defensin, alpha 6, Paneth cell-specific	Ulcerative Colitis	CTD_human	1	0
umls:C0009324	1811	0.13210660176509	SLC26A3	solute carrier family 26 (anion exchanger), member 3	Ulcerative Colitis	CTD_human	6	7
umls:C0009324	1893	0.126991475325631	ECM1	extracellular matrix protein 1	Ulcerative Colitis	CTD_human	7	1
umls:C0009324	201266	0.12	SLC39A11	solute carrier family 39, member 11	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	219771	0.252735361901036	CCNY	cyclin Y	Ulcerative Colitis	CTD_human,GWASCAT	4	1
umls:C0009324	2212	0.248186863424127	FCGR2A	Fc fragment of IgG, low affinity IIa, receptor (CD32)	Ulcerative Colitis	CTD_human,GWASCAT	6	2
umls:C0009324	23046	0.122367031978602	KIF21B	kinesin family member 21B	Ulcerative Colitis	CTD_human	2	1
umls:C0009324	23252	0.129468127914408	OTUD3	OTU deubiquitinase 3	Ulcerative Colitis	GWASCAT	4	3
umls:C0009324	23308	0.122638473850682	ICOSLG	inducible T-cell co-stimulator ligand	Ulcerative Colitis	CTD_human	2	0
umls:C0009324	2494	0.12027144187208	NR5A2	nuclear receptor subfamily 5, group A, member 2	Ulcerative Colitis	GWASCAT	2	1
umls:C0009324	2768	0.242638473850682	GNA12	guanine nucleotide binding protein (G protein) alpha 12	Ulcerative Colitis	CTD_human,GWASCAT	3	1
umls:C0009324	3117	0.124734063957204	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1	Ulcerative Colitis	GWASCAT	3	2
umls:C0009324	3123	0.187013938015325	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	Ulcerative Colitis	CTD_human	56	0
umls:C0009324	3172	0.126362715189686	HNF4A	hepatocyte nuclear factor 4, alpha	Ulcerative Colitis	CTD_human	7	1
umls:C0009324	327	0.122367031978602	APEH	acylaminoacyl-peptide hydrolase	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	3383	0.214721331397383	ICAM1	intercellular adhesion molecule 1	Ulcerative Colitis	CTD_human	14	0
umls:C0009324	345611	0.123995683211084	IRGM	immunity-related GTPase family, M	Ulcerative Colitis	CTD_human	8	3
umls:C0009324	3553	0.144069907179952	IL1B	interleukin 1, beta	Ulcerative Colitis	CTD_human	33	21
umls:C0009324	3575	0.24	IL7R	interleukin 7 receptor	Ulcerative Colitis	CTD_human,GWASCAT	1	1
umls:C0009324	3576	0.129977335918515	CXCL8	chemokine (C-X-C motif) ligand 8	Ulcerative Colitis	CTD_human	19	0
umls:C0009324	3577	0.12	CXCR1	chemokine (C-X-C motif) receptor 1	Ulcerative Colitis	CTD_human	1	0
umls:C0009324	3579	0.122638473850682	CXCR2	chemokine (C-X-C motif) receptor 2	Ulcerative Colitis	CTD_human	2	1
umls:C0009324	3586	0.294635894378155	IL10	interleukin 10	Ulcerative Colitis	CTD_human,GWASCAT	50	16
umls:C0009324	3593	0.134092571261437	IL12B	interleukin 12B	Ulcerative Colitis	CTD_human	13	2
umls:C0009324	3663	0.121357209360402	IRF5	interferon regulatory factor 5	Ulcerative Colitis	CTD_human	6	6
umls:C0009324	3683	0.122724350242467	ITGAL	integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide)	Ulcerative Colitis	GWASCAT	2	1
umls:C0009324	3717	0.13136822101897	JAK2	Janus kinase 2	Ulcerative Colitis	CTD_human	12	4
umls:C0009324	3912	0.127643979679967	LAMB1	laminin, beta 1	Ulcerative Colitis	CTD_human	5	4
umls:C0009324	400935	0.245005505829284	IL17REL	interleukin 17 receptor E-like	Ulcerative Colitis	CTD_human,GWASCAT	2	1
umls:C0009324	4046	0.242367031978602	LSP1	lymphocyte-specific protein 1	Ulcerative Colitis	CTD_human,GWASCAT	1	1
umls:C0009324	4057	0.12	LTF	lactotransferrin	Ulcerative Colitis	CTD_human	1	0
umls:C0009324	4318	0.120542883744161	MMP9	matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)	Ulcerative Colitis	CTD_human	3	0
umls:C0009324	4353	0.120542883744161	MPO	myeloperoxidase	Ulcerative Colitis	CTD_human	5	0
umls:C0009324	4485	0.254092571261437	MST1	macrophage stimulating 1 (hepatocyte growth factor-like)	Ulcerative Colitis	CTD_human,GWASCAT	13	4
umls:C0009324	4584	0.123181357594843	MUC3A	mucin 3A, cell surface associated	Ulcerative Colitis	CTD_human	3	0
umls:C0009324	4790	0.131258600408795	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	Ulcerative Colitis	GWASCAT	16	33
umls:C0009324	51460	0.12	SFMBT1	Scm-like with four mbt domains 1	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	51738	0.12	GHRL	ghrelin/obestatin prepropeptide	Ulcerative Colitis	CTD_human	1	0
umls:C0009324	51750	0.12	RTEL1	regulator of telomere elongation helicase 1	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	5334	0.12	PLCL1	phospholipase C-like 1	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	54535	0.122367031978602	CCHCR1	coiled-coil alpha-helical rod protein 1	Ulcerative Colitis	GWASCAT	1	1
umls:C0009324	54546	0.129739569786488	RNF186	ring finger protein 186	Ulcerative Colitis	GWASCAT	5	3
umls:C0009324	55765	0.124734063957204	C1orf106	chromosome 1 open reading frame 106	Ulcerative Colitis	GWASCAT	2	1
